Z1,Z2,Z3,Z4,Z5,Z6,X,T,id,delta,Ddelta,N
1.29464799890008,1.12312486451853,1.1508441855157,0.22475583681454,0.208891741065653,-1.73032517081214,0.0529413138580681,0.0250782231038293,16,1,0,1125
1.29464799890008,1.12312486451853,1.1508441855157,0.22475583681454,0.208891741065653,-1.73032517081214,0.0529413138580681,0.0251273131202545,16,1,0,1125
1.29464799890008,1.12312486451853,1.1508441855157,0.22475583681454,0.208891741065653,-1.73032517081214,0.0529413138580681,0.028092206832433,16,1,0,1125
1.29464799890008,1.12312486451853,1.1508441855157,0.22475583681454,0.208891741065653,-1.73032517081214,0.0529413138580681,0.029336952025476,16,1,0,1125
1.29464799890008,1.12312486451853,1.1508441855157,0.22475583681454,0.208891741065653,-1.73032517081214,0.0529413138580681,0.0432828974792088,16,1,0,1125
1.09931340541663,-0.875768807703107,-0.95913487734756,-0.734873938418495,-1.25807395856918,-0.0544150708259586,0.0950735596339491,0.0950735596339491,17,1,1,1125
-0.835513281718368,0.897311805892507,-0.689717934850893,-0.710191790599422,-0.971299670996081,-0.554513642936275,0.108501542025441,0.108501542025441,18,1,1,1125
-0.835513281718368,0.897311805892507,-0.689717934850893,-0.710191790599422,-0.971299670996081,-0.554513642936275,0.108501542025441,0.0708825660393941,18,1,0,1125
-0.835513281718368,0.897311805892507,-0.689717934850893,-0.710191790599422,-0.971299670996081,-0.554513642936275,0.108501542025441,0.0752459496743274,18,1,0,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.705542691357645,19,0,1,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.0110712790355905,19,0,0,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.0385560234944027,19,0,0,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.0971269343540637,19,0,0,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.0997547908001994,19,0,0,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.240223089027323,19,0,0,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.425486399891515,19,0,0,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.535999033771697,19,0,0,1125
0.0658225569376498,1.4512956725617,2.32352852805664,0.470299083999999,1.43745200803759,0.0738853758069915,0.705542691357645,0.607918636543436,19,0,0,1125
-2.54125544100863,-2.04568394504521,-0.847436845541305,0.106605928713545,0.109303479626773,1.3362058226931,1.74076834317344,1.74076834317344,20,0,1,1125
-0.662860922350327,0.408699564071829,0.454085790923502,1.18393977981083,-0.184264805485718,-0.480529701640634,0.340983732884803,0.340983732884803,21,1,1,1125
-0.662860922350327,0.408699564071829,0.454085790923502,1.18393977981083,-0.184264805485718,-0.480529701640634,0.340983732884803,0.0951149249371586,21,1,0,1125
-0.662860922350327,0.408699564071829,0.454085790923502,1.18393977981083,-0.184264805485718,-0.480529701640634,0.340983732884803,0.182353275378295,21,1,0,1125
-0.662860922350327,0.408699564071829,0.454085790923502,1.18393977981083,-0.184264805485718,-0.480529701640634,0.340983732884803,0.311422038262457,21,1,0,1125
0.22411938915357,1.4345990949682,1.06193758412866,-0.579372955169037,0.391484524357845,0.720758494749538,0.113539965534804,0.113539965534804,22,1,1,1125
0.22411938915357,1.4345990949682,1.06193758412866,-0.579372955169037,0.391484524357845,0.720758494749538,0.113539965534804,0.0172249629805865,22,1,0,1125
0.22411938915357,1.4345990949682,1.06193758412866,-0.579372955169037,0.391484524357845,0.720758494749538,0.113539965534804,0.0646020865523411,22,1,0,1125
0.138343518593642,-1.04300594861374,0.430351154058435,1.48188878555587,-0.601580266679552,0.116767134009636,0.189855980060729,0.189855980060729,23,1,1,1125
-1.69759171326449,-3.29310774804147,-0.45622156834869,-0.490901057773652,0.188910587360392,-0.340031832015932,1.84530548778209,1.84530548778209,24,0,1,1125
-1.69759171326449,-3.29310774804147,-0.45622156834869,-0.490901057773652,0.188910587360392,-0.340031832015932,1.84530548778209,1.64469940333889,24,0,0,1125
-0.979006855839544,0.679259438978205,0.570421746696111,-0.383472208681241,0.0305249724905598,0.356621261608981,0.0531687417621931,0.0531687417621931,25,0,1,1125
-0.00835800521408936,0.646310345232397,-1.84834275940877,-1.77772260372215,-1.26385795387899,-0.305184964135443,0.227567525897308,0.227567525897308,26,1,1,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.868722807986486,27,0,1,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.0329983437391324,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.0561092258595508,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.0840736081958404,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.114945829195321,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.118849735583284,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.140874777313993,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.164162129804062,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.185169638781373,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.194720763479106,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.245005299181766,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.253024300774163,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.267432007379442,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.271985675247377,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.281546423187153,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.317573745218347,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.317962805467324,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.324449932740842,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.332135763121979,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.342234807383814,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.358906428692229,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.379717608699703,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.406157337017348,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.423961338229377,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.483909938892344,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.491639419809271,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.49611499277451,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.526153404296856,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.526696019597734,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.54014731004818,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.554656120393773,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.606012306191905,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.609674706562506,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.623736383518985,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.631456223235167,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.636518766286454,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.697862864413228,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.731157918781289,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.745010946893849,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.762274884175245,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.798514303698088,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.833578440754623,27,0,0,1125
0.780214748898221,0.924946778193885,1.36751268606608,0.0543034102970115,0.0135951571982676,-1.41023130106524,0.868722807986486,0.837095923313127,27,0,0,1125
-0.068714894304488,-1.10533537667869,-1.17643742420896,0.0631761631066105,-0.0529560600488235,2.35465128735956,0.177040250818936,0.177040250818936,28,1,1,1125
-1.57780070172032,-2.86753544382289,-1.362572407685,-0.16512113028402,0.0372482230628137,-0.143278978128296,0.170994926053978,0.170994926053978,29,1,1,1125
-0.0107375127737909,0.0395430945964237,-0.0662618523035861,0.236667035667883,-0.423044915001775,-1.85193451094186,0.00486371148986198,0.00486371148986198,30,1,1,1125
0.481931218606552,0.58102439314214,-0.100578979510843,0.390022815829721,-0.156623532815002,0.568820388700645,0.080099586761051,0.080099586761051,31,1,1,1125
0.481931218606552,0.58102439314214,-0.100578979510843,0.390022815829721,-0.156623532815002,0.568820388700645,0.080099586761051,0.017776290060878,31,1,0,1125
0.481931218606552,0.58102439314214,-0.100578979510843,0.390022815829721,-0.156623532815002,0.568820388700645,0.080099586761051,0.018001319059886,31,1,0,1125
0.481931218606552,0.58102439314214,-0.100578979510843,0.390022815829721,-0.156623532815002,0.568820388700645,0.080099586761051,0.0246551406426931,31,1,0,1125
0.481931218606552,0.58102439314214,-0.100578979510843,0.390022815829721,-0.156623532815002,0.568820388700645,0.080099586761051,0.0296881543073546,31,1,0,1125
0.481931218606552,0.58102439314214,-0.100578979510843,0.390022815829721,-0.156623532815002,0.568820388700645,0.080099586761051,0.0446598818207633,31,1,0,1125
0.481931218606552,0.58102439314214,-0.100578979510843,0.390022815829721,-0.156623532815002,0.568820388700645,0.080099586761051,0.0548510936598845,31,1,0,1125
-0.932575961217142,-0.368287256448671,0.355184147981248,1.15708640499284,0.949630652352467,0.156289400539249,0.50136033264943,0.50136033264943,32,0,1,1125
-0.932575961217142,-0.368287256448671,0.355184147981248,1.15708640499284,0.949630652352467,0.156289400539249,0.50136033264943,0.203027929701181,32,0,0,1125
-0.932575961217142,-0.368287256448671,0.355184147981248,1.15708640499284,0.949630652352467,0.156289400539249,0.50136033264943,0.448813406694137,32,0,0,1125
1.47824733500017,0.241859962408615,0.874065382787657,0.642452419280475,-0.13428895840932,-0.812585405509838,0.0086891618585927,0.0086891618585927,33,1,1,1125
1.47824733500017,0.241859962408615,0.874065382787657,0.642452419280475,-0.13428895840932,-0.812585405509838,0.0086891618585927,0.00799268741211279,33,1,0,1125
1.47824733500017,0.241859962408615,0.874065382787657,0.642452419280475,-0.13428895840932,-0.812585405509838,0.0086891618585927,0.0085960182514988,33,1,0,1125
0.981883702130124,0.765965498628009,-1.5385751469189,-0.281397286537034,2.31193021212449,0.360297652079303,0.0884726852255424,0.0884726852255424,34,1,1,1125
0.981883702130124,0.765965498628009,-1.5385751469189,-0.281397286537034,2.31193021212449,0.360297652079303,0.0884726852255424,0.0235117265046458,34,1,0,1125
0.981883702130124,0.765965498628009,-1.5385751469189,-0.281397286537034,2.31193021212449,0.360297652079303,0.0884726852255424,0.0271474735035504,34,1,0,1125
0.981883702130124,0.765965498628009,-1.5385751469189,-0.281397286537034,2.31193021212449,0.360297652079303,0.0884726852255424,0.0648029419723883,34,1,0,1125
0.981883702130124,0.765965498628009,-1.5385751469189,-0.281397286537034,2.31193021212449,0.360297652079303,0.0884726852255424,0.074504667515205,34,1,0,1125
0.981883702130124,0.765965498628009,-1.5385751469189,-0.281397286537034,2.31193021212449,0.360297652079303,0.0884726852255424,0.0883763565229057,34,1,0,1125
1.62480467525719,1.25693794405241,0.185061627363681,0.546206446113527,-0.153460567745836,-0.829986187381071,0.144871748429609,0.144871748429609,35,1,1,1125
1.62480467525719,1.25693794405241,0.185061627363681,0.546206446113527,-0.153460567745836,-0.829986187381071,0.144871748429609,0.00526350112982854,35,1,0,1125
1.62480467525719,1.25693794405241,0.185061627363681,0.546206446113527,-0.153460567745836,-0.829986187381071,0.144871748429609,0.0266414190614928,35,1,0,1125
1.62480467525719,1.25693794405241,0.185061627363681,0.546206446113527,-0.153460567745836,-0.829986187381071,0.144871748429609,0.0597204692895748,35,1,0,1125
1.62480467525719,1.25693794405241,0.185061627363681,0.546206446113527,-0.153460567745836,-0.829986187381071,0.144871748429609,0.101293480434368,35,1,0,1125
1.62480467525719,1.25693794405241,0.185061627363681,0.546206446113527,-0.153460567745836,-0.829986187381071,0.144871748429609,0.114588213062587,35,1,0,1125
0.0697401562066114,1.03002287308603,0.478199494016298,0.314087623519305,1.30119127947317,2.0212201126035,1.00807232459641,1.00807232459641,36,1,1,1125
0.0697401562066114,1.03002287308603,0.478199494016298,0.314087623519305,1.30119127947317,2.0212201126035,1.00807232459641,0.177899622658408,36,1,0,1125
0.121211360958995,-0.0266490034982099,0.271366483425342,1.0812305491154,-0.30089742581979,1.02621729035082,0.0206069040590373,0.0206069040590373,37,1,1,1125
0.847177873836745,-1.20861852928714,-2.01997363525994,-0.225891763548439,0.750611962913639,0.441497423633103,0.0141471684072236,0.0141471684072236,38,1,1,1125
0.672175637752566,-0.566946785921443,-1.48894156357316,-0.290396368905835,0.00514053804991892,0.339732303297436,0.255580141338281,0.255580141338281,39,1,1,1125
0.672175637752566,-0.566946785921443,-1.48894156357316,-0.290396368905835,0.00514053804991892,0.339732303297436,0.255580141338281,0.0125952145047226,39,1,0,1125
0.672175637752566,-0.566946785921443,-1.48894156357316,-0.290396368905835,0.00514053804991892,0.339732303297436,0.255580141338281,0.151711054866572,39,1,0,1125
0.0414284321786199,1.73268159629102,0.212909755681904,-0.231985023227462,0.245821754031664,1.01235813375361,0.166836534539321,0.166836534539321,40,0,1,1125
-0.0467501970237231,1.02685507110622,0.344040967772827,-1.76141305715981,-0.374446601174124,-0.359399830478856,0.371804043367638,0.371804043367638,41,0,1,1125
-0.268914858333654,-1.20265954079176,-1.85745730744412,-0.432241481249185,0.45722788245842,1.87250655353008,0.558673621742822,0.558673621742822,42,1,1,1125
-0.268914858333654,-1.20265954079176,-1.85745730744412,-0.432241481249185,0.45722788245842,1.87250655353008,0.558673621742822,0.339743080135309,42,1,0,1125
-0.658051033407353,1.56723203290519,-0.0619310045338171,1.33584445285177,1.29707909802092,-0.156408131547457,0.355022437885846,0.355022437885846,43,1,1,1125
-0.658051033407353,1.56723203290519,-0.0619310045338171,1.33584445285177,1.29707909802092,-0.156408131547457,0.355022437885846,0.0919267351678421,43,1,0,1125
-0.658051033407353,1.56723203290519,-0.0619310045338171,1.33584445285177,1.29707909802092,-0.156408131547457,0.355022437885846,0.22246277811627,43,1,0,1125
-1.77008382203886,-0.0837887948892074,-1.41062701971326,0.0788393383606138,-0.475903901037129,-1.11750719970965,0.168353242769324,0.168353242769324,44,1,1,1125
-2.24666766925557,-0.124179747163086,-0.866866175919974,-0.438717461718793,-1.97189482841163,-0.559550550341034,1.11107905674895,1.11107905674895,45,1,1,1125
-2.24666766925557,-0.124179747163086,-0.866866175919974,-0.438717461718793,-1.97189482841163,-0.559550550341034,1.11107905674895,0.271830379724074,45,1,0,1125
-2.24666766925557,-0.124179747163086,-0.866866175919974,-0.438717461718793,-1.97189482841163,-0.559550550341034,1.11107905674895,0.323651213830241,45,1,0,1125
-2.24666766925557,-0.124179747163086,-0.866866175919974,-0.438717461718793,-1.97189482841163,-0.559550550341034,1.11107905674895,0.3848785604045,45,1,0,1125
-2.24666766925557,-0.124179747163086,-0.866866175919974,-0.438717461718793,-1.97189482841163,-0.559550550341034,1.11107905674895,0.544410718135522,45,1,0,1125
-2.24666766925557,-0.124179747163086,-0.866866175919974,-0.438717461718793,-1.97189482841163,-0.559550550341034,1.11107905674895,0.760613303214956,45,1,0,1125
-2.24666766925557,-0.124179747163086,-0.866866175919974,-0.438717461718793,-1.97189482841163,-0.559550550341034,1.11107905674895,0.776580413148515,45,1,0,1125
-0.842440921048878,-1.67037287476621,0.0477851818209395,-0.126592172602605,-0.594116800031751,1.67044700031328,0.0282994039089912,0.0282994039089912,46,1,1,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.05234878527137,47,1,1,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.00170688642570305,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.00415819182369326,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.00781044957159693,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.00789676266739647,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0124027828026474,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0156838686963479,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0180404867804018,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0195155076124198,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0198391781906082,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0217422381456522,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0251381641889914,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0272791722841781,47,1,0,1125
1.3854331281055,1.1994921788364,0.942904317137768,-0.727583573532718,-0.881545815819598,-2.49040740221132,0.05234878527137,0.0295509615272138,47,1,0,1125
